dd_Smed_v6_26342_0_1,53.16500227593952,dd_Smed_v6_75590_0_1
dd_Smed_v6_26342_0_1,54.32348364890306,dd_Smed_v6_44677_0_1
dd_Smed_v6_26342_0_1,77.66483048996643,dd_Smed_v6_5971_0_1
dd_Smed_v6_26342_0_1,60.64127384558268,dd_Smed_v6_39482_0_1
dd_Smed_v6_26342_0_1,58.03277124625108,dd_Smed_v6_36082_0_1
dd_Smed_v6_26342_0_1,66.04267699216982,dd_Smed_v6_11748_0_1
dd_Smed_v6_26342_0_1,60.653192824249714,dd_Smed_v6_12859_0_1
dd_Smed_v6_26342_0_1,68.11813434384892,dd_Smed_v6_32515_0_1
dd_Smed_v6_26342_0_1,74.03458345659806,dd_Smed_v6_13297_0_1
dd_Smed_v6_26342_0_1,78.46232372203913,dd_Smed_v6_21762_0_1
dd_Smed_v6_26342_0_1,55.65119449110901,dd_Smed_v6_54802_0_1
dd_Smed_v6_26342_0_1,86.92977777585253,dd_Smed_v6_26367_0_1
dd_Smed_v6_3742_0_1,167.64335911333882,dd_Smed_v6_11832_0_1
dd_Smed_v6_3742_0_1,233.5386174651164,dd_Smed_v6_3169_0_1
dd_Smed_v6_3742_0_1,154.7819951403595,dd_Smed_v6_3408_0_1
dd_Smed_v6_3742_0_1,212.4366828718644,dd_Smed_v6_884_0_1
dd_Smed_v6_3742_0_1,186.9337484974154,dd_Smed_v6_5074_0_1
dd_Smed_v6_3742_0_1,187.7683106608016,dd_Smed_v6_7246_0_1
dd_Smed_v6_3742_0_1,150.61938893847014,dd_Smed_v6_814_0_1
dd_Smed_v6_3742_0_1,200.7538221427252,dd_Smed_v6_13490_0_1
dd_Smed_v6_3742_0_1,155.93929225321634,dd_Smed_v6_1054_0_1
dd_Smed_v6_3742_0_1,218.24415791964847,dd_Smed_v6_1656_0_1
dd_Smed_v6_3742_0_1,164.45500009685412,dd_Smed_v6_10633_0_1
dd_Smed_v6_3742_0_1,173.6326426934047,dd_Smed_v6_3992_0_1
dd_Smed_v6_3742_0_1,178.05513390738002,dd_Smed_v6_7331_0_1
dd_Smed_v6_3742_0_1,157.86188213670587,dd_Smed_v6_4299_0_1
dd_Smed_v6_19534_0_1,138.0830303430174,dd_Smed_v6_3356_0_1
dd_Smed_v6_19534_0_1,71.20219226401116,dd_Smed_v6_17286_0_1
dd_Smed_v6_19534_0_1,79.65343303342469,dd_Smed_v6_16658_0_1
dd_Smed_v6_19534_0_1,89.75478151740494,dd_Smed_v6_13704_0_1
dd_Smed_v6_19534_0_1,82.86056091645521,dd_Smed_v6_8769_0_1
dd_Smed_v6_19534_0_1,109.22919307813358,dd_Smed_v6_9955_0_1
dd_Smed_v6_19534_0_1,82.74239321275239,dd_Smed_v6_36946_0_1
dd_Smed_v6_19534_0_1,64.66262924741083,dd_Smed_v6_9120_1_1
dd_Smed_v6_19534_0_1,75.3301736627409,dd_Smed_v6_29680_0_1
dd_Smed_v6_19534_0_1,102.17945598823393,dd_Smed_v6_14453_0_1
dd_Smed_v6_19534_0_1,89.77713163924793,dd_Smed_v6_23109_0_1
dd_Smed_v6_19534_0_1,101.02544237642145,dd_Smed_v6_33525_0_1
dd_Smed_v6_19534_0_1,89.04359861897463,dd_Smed_v6_54714_0_1
dd_Smed_v6_19534_0_1,90.2595470291087,dd_Smed_v6_15091_0_1
dd_Smed_v6_19534_0_1,148.7893753594427,dd_Smed_v6_15583_0_1
dd_Smed_v6_19534_0_1,239.44150210477386,dd_Smed_v6_19246_0_1
dd_Smed_v6_19534_0_1,127.02620521909813,dd_Smed_v6_6193_0_1
dd_Smed_v6_19534_0_1,66.41897053077042,dd_Smed_v6_10545_0_1
dd_Smed_v6_19534_0_1,69.29695907401494,dd_Smed_v6_33286_0_1
dd_Smed_v6_19534_0_1,95.36665297827847,dd_Smed_v6_20243_0_1
dd_Smed_v6_19534_0_1,106.2292692013672,dd_Smed_v6_16959_0_1
dd_Smed_v6_19534_0_1,69.36600097137077,dd_Smed_v6_23149_0_1
dd_Smed_v6_19534_0_1,141.38428336962136,dd_Smed_v6_15172_0_1
dd_Smed_v6_19534_0_1,83.95602654001603,dd_Smed_v6_12591_0_1
dd_Smed_v6_19534_0_1,173.7587358234085,dd_Smed_v6_3063_0_1
dd_Smed_v6_19534_0_1,109.31497221300688,dd_Smed_v6_13033_0_1
dd_Smed_v6_19534_0_1,68.09699802475178,dd_Smed_v6_26952_0_1
dd_Smed_v6_18379_0_1,135.10526210046555,dd_Smed_v6_8820_0_1
